prevalence_target,model,n_runs,alert_rate_mean,alert_rate_sd,alert_rate_ci_lo,alert_rate_ci_hi,alerts_per_hour_mean,alerts_per_hour_sd,alerts_per_hour_ci_lo,alerts_per_hour_ci_hi,ap_mean,ap_sd,ap_ci_lo,ap_ci_hi,auc_roc_mean,auc_roc_sd,auc_roc_ci_lo,auc_roc_ci_hi,f1_mean,f1_sd,f1_ci_lo,f1_ci_hi,fn_mean,fn_sd,fn_ci_lo,fn_ci_hi,fnr_mean,fnr_sd,fnr_ci_lo,fnr_ci_hi,fp_mean,fp_sd,fp_ci_lo,fp_ci_hi,fpr_mean,fpr_sd,fpr_ci_lo,fpr_ci_hi,precision_mean,precision_sd,precision_ci_lo,precision_ci_hi,recall_mean,recall_sd,recall_ci_lo,recall_ci_hi,specificity_mean,specificity_sd,specificity_ci_lo,specificity_ci_hi,threshold_mean,threshold_sd,threshold_ci_lo,threshold_ci_hi,tn_mean,tn_sd,tn_ci_lo,tn_ci_hi,tp_mean,tp_sd,tp_ci_lo,tp_ci_hi
0.01,IF,5,0.005216234198270127,0.0012880739896558948,0.003616879098291715,0.006815589298248539,0.17508006780489202,0.04326159514286308,0.12136370261113211,0.22879643299865193,0.5673042754227986,0.04931565078273465,0.5060708072978877,0.6285377435477095,0.9364749103942653,0.009027426685453996,0.9252658796825132,0.9476839411060175,0.6223429004267789,0.05152616462285446,0.5583647168490601,0.6863210840044977,39.4,4.722287581247038,33.53650552120082,45.263494478799174,0.5253333333333334,0.06296383441662716,0.44715340694934436,0.6035132597173225,3.6,6.4265076052238514,-4.379563127589146,11.579563127589145,0.0004838709677419355,0.0008637779039279369,-0.0005886509580092933,0.0015563928934931642,0.9283333333333333,0.1151061513515743,0.78541016922829,1.0712564974383767,0.4746666666666666,0.06296383441662717,0.39648674028267755,0.5528465930506556,0.9995161290322582,0.0008637779039279634,0.9984436071065069,1.0005886509580095,0.6472139037309328,0.012930224459243607,0.6311589095311962,0.6632688979306693,7436.4,6.4265076052238514,7428.42043687241,7444.379563127589,35.6,4.722287581247038,29.736505521200822,41.46349447879918
0.01,RF,5,0.008915502328675981,0.0019260299169833843,0.006524020321294328,0.011306984336057634,0.29924716175894994,0.06471097575789206,0.21889787287173884,0.37959645064616104,1.0,1.2412670766236366e-16,0.9999999999999999,1.0000000000000002,1.0,0.0,1.0,1.0,0.8949722469378809,0.03116953442229081,0.8562701582049494,0.9336743356708124,11.4,7.402702209328699,2.20833117725309,20.59166882274691,0.152,0.09870269612438265,0.029444415696707874,0.27455558430329213,3.4,7.602631123499285,-6.039913357672496,12.839913357672497,0.00045698924731182796,0.0010218590219757103,-0.0008118163115151205,0.0017257948061387765,0.9630434782608696,0.08263729482064441,0.860435724373125,1.065651232148614,0.8480000000000001,0.09870269612438266,0.7254444156967079,0.9705555843032923,0.9995430107526883,0.0010218590219757244,0.9982742051938613,1.0008118163115152,0.74848908026756,0.40885926055033117,0.24082325611000133,1.2561549044251188,7436.6,7.602631123499285,7427.160086642328,7446.039913357673,63.6,7.402702209328699,54.40833117725309,72.79166882274691
0.02,IF,5,0.013094453958635227,0.0020228929878123663,0.010582700563449766,0.015606207353820688,0.44350921807578275,0.06850727601548397,0.3584461998323481,0.5285722363192173,0.638414262384749,0.0492593652564189,0.5772506819714843,0.6995778427980136,0.9358311636397083,0.009469393072375756,0.9240733591768993,0.9475889681025174,0.6781743304084744,0.03873925247951349,0.6300731952873366,0.7262754655296122,66.6,8.82043082847998,55.647988591629804,77.55201140837019,0.438157894736842,0.05802915018736829,0.3661051881028276,0.5102106013708565,14.0,8.093207028119323,3.9509562031745578,24.049043796825444,0.0018819733835192902,0.0010879428724451302,0.000531113886701782,0.0032328328803367984,0.8656884465437097,0.06077506123530306,0.7902262410192047,0.9411506520682147,0.5618421052631579,0.058029150187368275,0.4897893986291435,0.6338948118971723,0.9981180266164807,0.001087942872445119,0.9967671671196633,0.9994688861132982,0.6248852584257871,0.005322361802131493,0.6182766733906655,0.6314938434609088,7425.0,8.093207028119323,7414.950956203174,7435.049043796826,85.4,8.82043082847998,74.44798859162981,96.3520114083702
0.02,RF,5,0.021288367803978393,0.0007069639238571323,0.020410556151696124,0.022166179456260662,0.7210434223951776,0.024258998420475592,0.6909218974239911,0.7511649473663641,0.9987105575161722,0.002883281046915051,0.9951304912435145,1.0022906237888298,0.999333172964674,0.0014910705802234179,0.9974817643064299,1.0011845816229183,0.9683079961752897,0.014376219630324608,0.9504575618300455,0.986158430520534,0.2,0.44721359549995804,-0.3552890210395588,0.7552890210395589,0.0013157894736842105,0.002942194707236565,-0.002337427769997096,0.004969006717365517,9.8,5.019960159204453,3.5668961978985942,16.033103802101408,0.0013173813684635033,0.0006748165289964315,0.00047948597901580786,0.0021552767579111985,0.9401283719460874,0.02906485549169322,0.904039587269057,0.9762171566231179,0.9986842105263157,0.00294219470723655,0.9950309932826344,1.002337427769997,0.9986826186315365,0.0006748165289964181,0.9978447232420888,0.9995205140209842,0.017061538461539384,0.004787233392084912,0.011117403107588665,0.023005673815490103,7429.2,5.019960159204453,7422.966896197899,7435.433103802101,151.8,0.4472135954999579,151.24471097896046,152.35528902103957
0.05,IF,5,0.03309922104456647,0.00428919532271695,0.027773481631084854,0.03842496045804808,1.1575342684493721,0.15049879858944745,0.9706653284679359,1.3444032084308084,0.6364367093915394,0.024833446512910015,0.6056019129051402,0.6672715058779386,0.9200854209719884,0.009160469502321812,0.9087111957843119,0.9314596461596649,0.6352908916494424,0.01272296611666453,0.6194932426720137,0.6510885406268712,184.8,12.949903474543738,168.7205710754452,200.87942892455482,0.47192703168223815,0.03335966740462131,0.4305055336738683,0.5133485296906081,52.4,21.31431443889294,25.934783114831973,78.86521688516802,0.0070436178408764035,0.0028651974451739015,0.0034860053254585667,0.01060123035629424,0.8036394272405858,0.05877082626258387,0.7306658081256471,0.8766130463555245,0.5280729683177618,0.0333596674046213,0.486651470309392,0.5694944663261318,0.9929563821591236,0.0028651974451738764,0.9893987696437059,0.9965139946745414,0.6035537715004654,0.0035704682053678645,0.5991204496731289,0.6079870933278019,7387.0,21.447610589527216,7360.36927408349,7413.63072591651,206.8,13.198484761517134,190.4119166407832,223.18808335921682
0.05,RF,5,0.05169199335972417,0.000521844381093155,0.05104403797905588,0.05233994874039247,1.8076769420038374,0.019142589816500383,1.7839082773963069,1.831445606611368,0.9999342403628118,0.00014704301892854005,0.999751662340021,1.0001168183856026,0.99999653645569,7.744720520343295e-06,0.9999869201150438,1.0000061527963362,0.9829469433770688,0.005419990282801424,0.9762171365723,0.9896767501818375,0.2,0.44721359549995804,-0.3552890210395588,0.7552890210395589,0.000510204081632653,0.001140851008928464,-0.0009063495434682619,0.0019267577067335678,13.4,4.03732584763727,8.386997845971308,18.413002154028693,0.0018012414953449349,0.0005427784293026738,0.0011272930606782178,0.002475189930011652,0.9669744372596467,0.009644916707022621,0.9549986914188627,0.9789501831004307,0.9994897959183675,0.001140851008928453,0.9980732422932667,1.0009063495434685,0.998198758504655,0.0005427784293026737,0.9975248100699883,0.9988727069393217,0.019818143812708966,0.006640471576590368,0.011572909324961318,0.028063378300456614,7426.0,4.415880433163924,7420.516960245768,7431.483039754232,391.4,0.5477225575051662,390.7199126193417,392.08008738065826
0.1,IF,5,0.07878054681829179,0.011522241410655894,0.06447379448006782,0.09308729915651576,2.9080813150938187,0.42628675591234744,2.3787763973663814,3.437386232821256,0.628689064319499,0.014096972182200221,0.611185361477181,0.646192767161817,0.896086203512757,0.007088144756201285,0.8872851093549251,0.904887297670589,0.5665320729576473,0.02023470094540109,0.5414073732793231,0.5916567726359715,408.4,22.973898232559492,379.87413766623376,436.9258623337662,0.49407145638572275,0.02776675210262161,0.45959447995284886,0.5285484328185966,233.0,77.53708789992051,136.724989429108,329.275010570892,0.03131961458572736,0.010421623778108126,0.018379459537626205,0.04425976963382851,0.6497169006182376,0.06705094456855806,0.5664621567019028,0.7329716445345724,0.5059285436142773,0.027766752102621618,0.47145156718140335,0.5404055200471513,0.9686803854142726,0.010421623778108128,0.9557402303661714,0.9816205404623738,0.5731616038283209,0.006283402232622984,0.5653597294898398,0.580963478166802,7206.4,77.43577984368724,7110.25077999526,7302.549220004739,418.2,22.949945533704433,389.70387887006194,446.69612112993804
0.1,RF,5,0.10036293249455601,0.00018347146005447883,0.10013512258790848,0.10059074240120354,3.7046158439111863,0.0061986828670888856,3.6969191625588396,3.712312525263533,0.9999639233483114,8.06698455763646e-05,0.9998637585053186,1.0000640881913043,0.9999964564674588,7.92357964234583e-06,0.99998661804388,1.0000062948910375,0.9979478065472044,0.0009146765624273231,0.9968120855896376,0.9990835275047711,0.2,0.447213595499958,-0.3552890210395587,0.7552890210395586,0.00024183796856106407,0.0005407661372429963,-0.0004296118755012801,0.0009132878126234083,3.2,1.3038404810405297,1.581068215291297,4.818931784708703,0.000430147276703569,0.00017526747276473036,0.00021252396571544457,0.0006477705876916935,0.9961448640742672,0.0015681607130445582,0.9941977353734822,0.9980919927750521,0.9997581620314389,0.0005407661372429735,0.9990867121873765,1.0004296118755012,0.9995698527232963,0.00017526747276472315,0.9993522294123083,0.9997874760342844,0.04277040133779064,0.0086079244760316,0.032082251416645204,0.05345855125893608,7436.2,1.6431676725154984,7434.159737858025,7438.240262141974,826.4,0.5477225575051662,825.7199126193417,827.0800873806583
