anomaly_rate,IF_prec_mean,IF_prec_ci95_low,IF_prec_ci95_high,IF_rec_mean,IF_rec_ci95_low,IF_rec_ci95_high,IF_f1_mean,IF_f1_ci95_low,IF_f1_ci95_high,IF_pr_auc_mean,IF_pr_auc_ci95_low,IF_pr_auc_ci95_high,Rule_prec_mean,Rule_prec_ci95_low,Rule_prec_ci95_high,Rule_rec_mean,Rule_rec_ci95_low,Rule_rec_ci95_high,Rule_f1_mean,Rule_f1_ci95_low,Rule_f1_ci95_high,OCSVM_prec_mean,OCSVM_prec_ci95_low,OCSVM_prec_ci95_high,OCSVM_rec_mean,OCSVM_rec_ci95_low,OCSVM_rec_ci95_high,OCSVM_f1_mean,OCSVM_f1_ci95_low,OCSVM_f1_ci95_high,OCSVM_pr_auc_mean,OCSVM_pr_auc_ci95_low,OCSVM_pr_auc_ci95_high,RF_prec_mean,RF_prec_ci95_low,RF_prec_ci95_high,RF_rec_mean,RF_rec_ci95_low,RF_rec_ci95_high,RF_f1_mean,RF_f1_ci95_low,RF_f1_ci95_high,RF_pr_auc_mean,RF_pr_auc_ci95_low,RF_pr_auc_ci95_high,AE_prec_mean,AE_prec_ci95_low,AE_prec_ci95_high,AE_rec_mean,AE_rec_ci95_low,AE_rec_ci95_high,AE_f1_mean,AE_f1_ci95_low,AE_f1_ci95_high,AE_pr_auc_mean,AE_pr_auc_ci95_low,AE_pr_auc_ci95_high,latency_s_per_record_mean,latency_s_per_record_ci95_low,latency_s_per_record_ci95_high,alerts_per_hour_mean,alerts_per_hour_ci95_low,alerts_per_hour_ci95_high
0.05,0.16427490534013262,0.1505862525588917,0.17796355812137354,0.5021792419232531,0.47602421879760837,0.5283342650488979,0.24686007898397427,0.22985431003787504,0.2638658479300735,0.22200876732328506,0.2030476965407239,0.2409698381058462,0.2946944592857359,0.24198947552459557,0.3473994430468762,0.11269282494391508,0.0781829460566102,0.14720270383121997,0.16141631481149593,0.11846217021715534,0.20437045940583654,0.17045359616013983,0.15820592410168768,0.18270126821859198,0.5244919843423985,0.4850262054956555,0.5639577631891416,0.25652762068516244,0.2404684742495828,0.2725867671207421,0.2595046169379657,0.24099637224270595,0.27801286163322547,0.9352149363960273,0.9230531486894918,0.9473767241025627,1.0,1.0,1.0,0.966426580201712,0.9598726952869544,0.9729804651164696,0.9965020055093724,0.9950324186210193,0.9979715923977255,0.17670808259657939,0.15756984204933933,0.19584632314381945,0.539985029651631,0.4997760003900177,0.5801940589132443,0.26553841269853307,0.2401281872379856,0.29094863815908056,0.26601453255108015,0.24672905563379052,0.2853000094683698,0.00013803460475566388,0.00013803460475566388,0.00013803460475566388,191.66666666666666,191.66666666666666,191.66666666666666
0.1,0.2535975109184858,0.23869921222704216,0.26849580960992947,0.47203598941260205,0.4445052145462866,0.4995667642789175,0.32975233974352697,0.3110480158655792,0.34845666362147476,0.3124909130375847,0.2940102941608324,0.330971531914337,0.48130846622847817,0.44692789423436147,0.5156890382225949,0.12909520091345345,0.10615099367481357,0.15203940815209332,0.20245958608093026,0.17141891946340393,0.2335002526984566,0.28232123965260325,0.2735627126584892,0.2910797666467173,0.525872497280203,0.5041199530843369,0.5476250414760692,0.36719408608155724,0.3555632044096036,0.3788249677535109,0.36119779257179074,0.3459933979040506,0.3764021872395309,0.9211290962265914,0.9117416498776244,0.9305165425755585,0.9994543996911975,0.9987403537060557,1.0001684456763393,0.9586317120995131,0.9537539953405791,0.9635094288584471,0.9959562933855792,0.9951067469499896,0.9968058398211689,0.2824584131471238,0.2733114824206989,0.29160534387354864,0.5260092502175417,0.5050606640853209,0.5469578363497626,0.3673419652188092,0.35567622262303644,0.37900770781458193,0.3695610940006357,0.3548777226601126,0.3842444653411588,0.00011519095476935891,0.00011519095476935891,0.00011519095476935891,213.0,213.0,213.0
0.2,0.44278327926212063,0.42388324867904764,0.4616833098451936,0.5036200193610713,0.4866345235796949,0.5206055151424477,0.47113226343328074,0.4534738467559493,0.48879068011061216,0.48995197389302164,0.47238123136960625,0.5075227164164371,0.6697629069771269,0.6492259755968129,0.6902998383574409,0.13050838915322147,0.11640583111158176,0.14461094719486117,0.21783351758580677,0.1973240292030323,0.23834300596858124,0.4589407107285731,0.4498113324444911,0.4680700890126551,0.5225587207542155,0.5105451981250108,0.5345722433834202,0.48856627176786444,0.4794539870452014,0.49767855649052745,0.5262792510740597,0.5183964793323935,0.5341620228157259,0.935979202505895,0.9281475202812823,0.9438108847305076,0.9806156361370804,0.9776537183171151,0.9835775539570456,0.9577168662419103,0.9541968645642438,0.9612368679195769,0.9962341988392625,0.9955564098301645,0.9969119878483604,0.4768415736450562,0.46504310262680937,0.488640044663303,0.5428576782848392,0.5306799543189585,0.5550354022507199,0.5075859432698474,0.49682259595086353,0.5183492905888313,0.548648173741591,0.5416945897053425,0.5556017577778396,8.749680139532136e-05,8.749680139532136e-05,8.749680139532136e-05,268.0,268.0,268.0
